sys_temp,resp,server_time,receiver,receiver_time,DC,PC,LV,BV,BU,I,T,DU,RU,X,Y,Z,cpu_temp,cpu_time
2024-09-05 00:30:06 temp=40.9'C,"*450281.0#20[0009],OK,#9A450281,826,2024-09-05 00:29:31,STS,DC=77,PC=51484,LV=0.0,BV=3.5,BU=13.6,I=2.3,T=24.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#21>",2024-09-05T00:30:07.808301Z,450281,2024-09-05T00:29:31Z,77,51484,0,3.5,13.6,2.3,24.8,0,2.4,-0.06,-0.25,-0.84,40.9,2024-09-05T00:30:06Z
2024-09-05 00:45:07 temp=39.9'C,"*450281.0#20[0009],OK,#9A450281,827,2024-09-05 00:44:32,STS,DC=77,PC=51485,LV=0.0,BV=3.5,BU=13.6,I=2.3,T=24.7,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#20>",2024-09-05T00:45:08.663857Z,450281,2024-09-05T00:44:32Z,77,51485,0,3.5,13.6,2.3,24.7,0,2.4,-0.06,-0.25,-0.84,39.9,2024-09-05T00:45:07Z
2024-09-05 01:00:06 temp=39.9'C,"*450281.0#20[0009],OK,#9A450281,828,2024-09-05 00:59:32,STS,DC=77,PC=51491,LV=0.2,BV=3.5,BU=13.6,I=2.3,T=24.6,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#25>",2024-09-05T01:00:08.371974Z,450281,2024-09-05T00:59:32Z,77,51491,0.2,3.5,13.6,2.3,24.6,0,2.4,-0.06,-0.25,-0.84,39.9,2024-09-05T01:00:06Z
2024-09-05 01:15:06 temp=39.9'C,"*450281.0#20[0009],OK,#9A450281,829,2024-09-05 01:14:32,STS,DC=77,PC=51494,LV=0.0,BV=3.5,BU=13.6,I=2.4,T=24.5,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.81,#1C>",2024-09-05T01:15:08.150841Z,450281,2024-09-05T01:14:32Z,77,51494,0,3.5,13.6,2.4,24.5,0,2.4,-0.06,-0.25,-0.81,39.9,2024-09-05T01:15:06Z
2024-09-05 01:30:06 temp=40.4'C,"*450281.0#20[0009],OK,#9A450281,830,2024-09-05 01:29:31,STS,DC=77,PC=51501,LV=0.0,BV=3.5,BU=13.6,I=2.3,T=24.4,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.81,#0C>",2024-09-05T01:30:07.944833Z,450281,2024-09-05T01:29:31Z,77,51501,0,3.5,13.6,2.3,24.4,0,2.4,-0.06,-0.25,-0.81,40.4,2024-09-05T01:30:06Z
2024-09-05 01:45:06 temp=39.9'C,"*450281.0#20[0009],OK,#9A450281,831,2024-09-05 01:44:31,STS,DC=77,PC=51506,LV=0.0,BV=3.5,BU=13.6,I=2.3,T=24.4,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#12>",2024-09-05T01:45:07.626498Z,450281,2024-09-05T01:44:31Z,77,51506,0,3.5,13.6,2.3,24.4,0,2.4,-0.06,-0.25,-0.84,39.9,2024-09-05T01:45:06Z
2024-09-05 02:00:06 temp=39.9'C,"*450281.0#20[0009],OK,#9A450281,832,2024-09-05 01:59:32,STS,DC=77,PC=51514,LV=0.0,BV=3.5,BU=13.6,I=2.3,T=24.3,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.81,#15>",2024-09-05T02:00:08.485704Z,450281,2024-09-05T01:59:32Z,77,51514,0,3.5,13.6,2.3,24.3,0,2.4,-0.06,-0.25,-0.81,39.9,2024-09-05T02:00:06Z
2024-09-05 02:15:06 temp=38.4'C,"*450281.0#20[0009],OK,#9A450281,833,2024-09-05 02:14:32,STS,DC=77,PC=51518,LV=0.0,BV=3.5,BU=13.6,I=2.3,T=24.3,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#15>",2024-09-05T02:15:08.473730Z,450281,2024-09-05T02:14:32Z,77,51518,0,3.5,13.6,2.3,24.3,0,2.4,-0.06,-0.25,-0.84,38.4,2024-09-05T02:15:06Z
2024-09-05 02:30:06 temp=38.4'C,"*450281.0#20[0009],OK,#9A450281,834,2024-09-05 02:29:32,STS,DC=77,PC=51523,LV=0.0,BV=3.5,BU=13.6,I=2.4,T=24.1,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.81,#14>",2024-09-05T02:30:08.350115Z,450281,2024-09-05T02:29:32Z,77,51523,0,3.5,13.6,2.4,24.1,0,2.4,-0.06,-0.25,-0.81,38.4,2024-09-05T02:30:06Z
2024-09-05 02:45:06 temp=38.4'C,"*450281.0#20[0009],OK,#9A450281,835,2024-09-05 02:44:31,STS,DC=77,PC=51525,LV=0.0,BV=3.5,BU=13.6,I=2.4,T=24.0,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#15>",2024-09-05T02:45:08.158692Z,450281,2024-09-05T02:44:31Z,77,51525,0,3.5,13.6,2.4,24,0,2.4,-0.06,-0.25,-0.84,38.4,2024-09-05T02:45:06Z
2024-09-05 03:00:06 temp=37.9'C,"*450281.0#20[0009],OK,#9A450281,836,2024-09-05 02:59:31,STS,DC=77,PC=51528,LV=0.0,BV=3.5,BU=13.6,I=2.4,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#27>",2024-09-05T03:00:07.876465Z,450281,2024-09-05T02:59:31Z,77,51528,0,3.5,13.6,2.4,23.9,0,2.4,-0.06,-0.25,-0.84,37.9,2024-09-05T03:00:06Z
2024-09-05 03:15:07 temp=38.9'C,"*450281.0#20[0009],OK,#9A450281,837,2024-09-05 03:14:32,STS,DC=77,PC=51531,LV=0.0,BV=3.5,BU=13.6,I=2.4,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.81,#18>",2024-09-05T03:15:08.703076Z,450281,2024-09-05T03:14:32Z,77,51531,0,3.5,13.6,2.4,23.9,0,2.4,-0.06,-0.25,-0.81,38.9,2024-09-05T03:15:07Z
2024-09-05 03:30:06 temp=37.9'C,"*450281.0#20[0009],OK,#9A450281,838,2024-09-05 03:29:32,STS,DC=77,PC=51532,LV=0.0,BV=3.5,BU=13.6,I=2.5,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#24>",2024-09-05T03:30:08.524117Z,450281,2024-09-05T03:29:32Z,77,51532,0,3.5,13.6,2.5,23.9,0,2.4,-0.06,-0.25,-0.84,37.9,2024-09-05T03:30:06Z
2024-09-05 03:45:06 temp=37.4'C,"*450281.0#20[0009],OK,#9A450281,839,2024-09-05 03:44:32,STS,DC=77,PC=51534,LV=0.0,BV=3.5,BU=13.6,I=2.4,T=23.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#22>",2024-09-05T03:45:08.340627Z,450281,2024-09-05T03:44:32Z,77,51534,0,3.5,13.6,2.4,23.8,0,2.4,-0.06,-0.25,-0.84,37.4,2024-09-05T03:45:06Z
2024-09-05 04:00:06 temp=39.4'C,"*450281.0#20[0009],OK,#9A450281,840,2024-09-05 03:59:31,STS,DC=77,PC=51534,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.81,#1E>",2024-09-05T04:00:08.094631Z,450281,2024-09-05T03:59:31Z,77,51534,0,3.5,13.7,2.4,23.9,0,2.4,-0.06,-0.25,-0.81,39.4,2024-09-05T04:00:06Z
2024-09-05 04:15:06 temp=37.4'C,"*450281.0#20[0009],OK,#9A450281,841,2024-09-05 04:14:31,STS,DC=77,PC=51539,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.7,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#1D>",2024-09-05T04:15:07.897480Z,450281,2024-09-05T04:14:31Z,77,51539,0,3.5,13.7,2.4,23.7,0,2.4,-0.06,-0.25,-0.84,37.4,2024-09-05T04:15:06Z
2024-09-05 04:30:06 temp=37.4'C,"*450281.0#20[0009],OK,#9A450281,842,2024-09-05 04:29:31,STS,DC=77,PC=51562,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.7,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#20>",2024-09-05T04:30:07.900076Z,450281,2024-09-05T04:29:31Z,77,51562,0,3.5,13.7,2.4,23.7,0,2.4,-0.06,-0.25,-0.84,37.4,2024-09-05T04:30:06Z
2024-09-05 04:45:07 temp=37.0'C,"*450281.0#20[0009],OK,#9A450281,843,2024-09-05 04:44:32,STS,DC=77,PC=51613,LV=0.0,BV=3.5,BU=13.7,I=2.5,T=23.6,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#1C>",2024-09-05T04:45:08.723226Z,450281,2024-09-05T04:44:32Z,77,51613,0,3.5,13.7,2.5,23.6,0,2.4,-0.06,-0.25,-0.84,37,2024-09-05T04:45:07Z
2024-09-05 05:00:06 temp=36.5'C,"*450281.0#20[0009],OK,#9A450281,844,2024-09-05 04:59:32,STS,DC=77,PC=51648,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.6,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.81,#27>",2024-09-05T05:00:08.585637Z,450281,2024-09-05T04:59:32Z,77,51648,0,3.5,13.7,2.4,23.6,0,2.4,-0.06,-0.25,-0.81,36.5,2024-09-05T05:00:06Z
2024-09-05 05:15:06 temp=37.0'C,"*450281.0#20[0009],OK,#9A450281,845,2024-09-05 05:14:32,STS,DC=77,PC=51779,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.6,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#28>",2024-09-05T05:15:08.334271Z,450281,2024-09-05T05:14:32Z,77,51779,0,3.5,13.7,2.4,23.6,0,2.4,-0.06,-0.25,-0.84,37,2024-09-05T05:15:06Z
2024-09-05 05:30:06 temp=38.4'C,"*450281.0#20[0009],OK,#9A450281,846,2024-09-05 05:29:31,STS,DC=77,PC=51847,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.6,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#29>",2024-09-05T05:30:08.112926Z,450281,2024-09-05T05:29:31Z,77,51847,0,3.5,13.7,2.3,23.6,0,2.4,-0.06,-0.25,-0.84,38.4,2024-09-05T05:30:06Z
2024-09-05 05:45:06 temp=38.4'C,"*450281.0#20[0009],OK,#9A450281,847,2024-09-05 05:44:31,STS,DC=77,PC=51980,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.5,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#25>",2024-09-05T05:45:07.692144Z,450281,2024-09-05T05:44:31Z,77,51980,0,3.5,13.7,2.4,23.5,0,2.4,-0.06,-0.25,-0.84,38.4,2024-09-05T05:45:06Z
2024-09-05 06:00:06 temp=37.9'C,"*450281.0#20[0009],OK,#9A450281,848,2024-09-05 05:59:32,STS,DC=77,PC=52145,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.5,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.81,#24>",2024-09-05T06:00:08.487414Z,450281,2024-09-05T05:59:32Z,77,52145,0,3.5,13.7,2.4,23.5,0,2.4,-0.06,-0.25,-0.81,37.9,2024-09-05T06:00:06Z
2024-09-05 06:15:06 temp=38.9'C,"*450281.0#20[0009],OK,#9A450281,849,2024-09-05 06:14:31,STS,DC=77,PC=52231,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#1F>",2024-09-05T06:15:08.327561Z,450281,2024-09-05T06:14:31Z,77,52231,0,3.5,13.7,2.4,23.9,0,2.4,-0.06,-0.25,-0.84,38.9,2024-09-05T06:15:06Z
2024-09-05 06:30:06 temp=37.9'C,"*450281.0#20[0009],OK,#9A450281,850,2024-09-05 06:29:31,STS,DC=77,PC=52262,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=24.0,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#18>",2024-09-05T06:30:08.092895Z,450281,2024-09-05T06:29:31Z,77,52262,0,3.5,13.7,2.3,24,0,2.4,-0.06,-0.25,-0.84,37.9,2024-09-05T06:30:06Z
2024-09-05 06:45:06 temp=37.9'C,"*450281.0#20[0009],OK,#9A450281,851,2024-09-05 06:44:31,STS,DC=77,PC=52272,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#20>",2024-09-05T06:45:07.883158Z,450281,2024-09-05T06:44:31Z,77,52272,0,3.5,13.7,2.4,23.9,0,2.4,-0.06,-0.25,-0.84,37.9,2024-09-05T06:45:06Z
2024-09-05 07:00:06 temp=37.4'C,"*450281.0#20[0009],OK,#9A450281,852,2024-09-05 06:59:31,STS,DC=77,PC=52307,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=24.0,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#1D>",2024-09-05T07:00:07.852866Z,450281,2024-09-05T06:59:31Z,77,52307,0,3.5,13.7,2.3,24,0,2.4,-0.06,-0.25,-0.84,37.4,2024-09-05T07:00:06Z
2024-09-05 07:15:06 temp=38.4'C,"*450281.0#20[0009],OK,#9A450281,853,2024-09-05 07:14:32,STS,DC=77,PC=52308,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#21>",2024-09-05T07:15:08.764996Z,450281,2024-09-05T07:14:32Z,77,52308,0,3.5,13.7,2.4,23.9,0,2.4,-0.06,-0.25,-0.84,38.4,2024-09-05T07:15:06Z
2024-09-05 07:30:06 temp=37.9'C,"*450281.0#20[0009],OK,#9A450281,854,2024-09-05 07:29:31,STS,DC=77,PC=52309,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#27>",2024-09-05T07:30:08.426329Z,450281,2024-09-05T07:29:31Z,77,52309,0,3.5,13.7,2.4,23.8,0,2.4,-0.06,-0.25,-0.84,37.9,2024-09-05T07:30:06Z
2024-09-05 07:45:06 temp=38.4'C,"*450281.0#20[0009],OK,#9A450281,855,2024-09-05 07:44:31,STS,DC=77,PC=52312,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#1F>",2024-09-05T07:45:08.294602Z,450281,2024-09-05T07:44:31Z,77,52312,0,3.5,13.7,2.3,23.9,0,2.4,-0.06,-0.25,-0.84,38.4,2024-09-05T07:45:06Z
2024-09-05 08:00:06 temp=37.9'C,"*450281.0#20[0009],OK,#9A450281,856,2024-09-05 07:59:31,STS,DC=77,PC=52315,LV=0.0,BV=3.5,BU=13.7,I=2.5,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#2B>",2024-09-05T08:00:08.175876Z,450281,2024-09-05T07:59:31Z,77,52315,0,3.5,13.7,2.5,23.9,0,2.4,-0.06,-0.25,-0.84,37.9,2024-09-05T08:00:06Z
2024-09-05 08:15:06 temp=37.0'C,"*450281.0#20[0009],OK,#9A450281,857,2024-09-05 08:14:31,STS,DC=77,PC=52320,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.81,#1B>",2024-09-05T08:15:07.907707Z,450281,2024-09-05T08:14:31Z,77,52320,0,3.5,13.7,2.3,23.9,0,2.4,-0.06,-0.25,-0.81,37,2024-09-05T08:15:06Z
2024-09-05 08:30:06 temp=37.0'C,"*450281.0#20[0009],OK,#9A450281,858,2024-09-05 08:29:31,STS,DC=77,PC=52324,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.81,#27>",2024-09-05T08:30:07.556232Z,450281,2024-09-05T08:29:31Z,77,52324,0,3.5,13.7,2.4,23.9,0,2.4,-0.06,-0.25,-0.81,37,2024-09-05T08:30:06Z
2024-09-05 08:45:06 temp=37.0'C,"*450281.0#20[0009],OK,#9A450281,859,2024-09-05 08:44:31,STS,DC=77,PC=52327,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#29>",2024-09-05T08:45:08.343736Z,450281,2024-09-05T08:44:31Z,77,52327,0,3.5,13.7,2.3,23.8,0,2.4,-0.06,-0.25,-0.84,37,2024-09-05T08:45:06Z
2024-09-05 09:00:06 temp=36.5'C,"*450281.0#20[0009],OK,#9A450281,860,2024-09-05 08:59:31,STS,DC=77,PC=52335,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#28>",2024-09-05T09:00:08.071336Z,450281,2024-09-05T08:59:31Z,77,52335,0,3.5,13.7,2.4,23.9,0,2.4,-0.06,-0.25,-0.84,36.5,2024-09-05T09:00:06Z
2024-09-05 09:15:06 temp=36.5'C,"*450281.0#20[0009],OK,#9A450281,861,2024-09-05 09:14:31,STS,DC=77,PC=52342,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#1E>",2024-09-05T09:15:07.795807Z,450281,2024-09-05T09:14:31Z,77,52342,0,3.5,13.7,2.3,23.9,0,2.4,-0.06,-0.25,-0.84,36.5,2024-09-05T09:15:06Z
2024-09-05 09:30:07 temp=37.4'C,"*450281.0#20[0009],OK,#9A450281,862,2024-09-05 09:29:32,STS,DC=77,PC=52347,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#2A>",2024-09-05T09:30:08.647539Z,450281,2024-09-05T09:29:32Z,77,52347,0,3.5,13.7,2.3,23.8,0,2.4,-0.06,-0.25,-0.84,37.4,2024-09-05T09:30:07Z
2024-09-05 09:45:06 temp=37.9'C,"*450281.0#20[0009],OK,#9A450281,863,2024-09-05 09:44:31,STS,DC=77,PC=52352,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#24>",2024-09-05T09:45:08.410943Z,450281,2024-09-05T09:44:31Z,77,52352,0,3.5,13.7,2.4,23.8,0,2.4,-0.06,-0.25,-0.84,37.9,2024-09-05T09:45:06Z
2024-09-05 10:00:06 temp=36.5'C,"*450281.0#20[0009],OK,#9A450281,864,2024-09-05 09:59:31,STS,DC=77,PC=52357,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#2F>",2024-09-05T10:00:08.242923Z,450281,2024-09-05T09:59:31Z,77,52357,0,3.5,13.7,2.3,23.8,0,2.4,-0.06,-0.25,-0.84,36.5,2024-09-05T10:00:06Z
2024-09-05 10:15:06 temp=37.4'C,"*450281.0#20[0009],OK,#9A450281,865,2024-09-05 10:14:31,STS,DC=77,PC=52361,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#1A>",2024-09-05T10:15:08.080424Z,450281,2024-09-05T10:14:31Z,77,52361,0,3.5,13.7,2.3,23.8,0,2.4,-0.06,-0.25,-0.84,37.4,2024-09-05T10:15:06Z
2024-09-05 10:30:06 temp=35.5'C,"*450281.0#20[0009],OK,#9A450281,866,2024-09-05 10:29:31,STS,DC=77,PC=52366,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#27>",2024-09-05T10:30:07.871678Z,450281,2024-09-05T10:29:31Z,77,52366,0,3.5,13.7,2.3,23.9,0,2.4,-0.06,-0.25,-0.84,35.5,2024-09-05T10:30:06Z
2024-09-05 10:45:06 temp=37.4'C,"*450281.0#20[0009],OK,#9A450281,867,2024-09-05 10:44:31,STS,DC=77,PC=52369,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=24.0,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#21>",2024-09-05T10:45:07.584293Z,450281,2024-09-05T10:44:31Z,77,52369,0,3.5,13.7,2.4,24,0,2.4,-0.06,-0.25,-0.84,37.4,2024-09-05T10:45:06Z
2024-09-05 11:00:06 temp=36.5'C,"*450281.0#20[0009],OK,#9A450281,868,2024-09-05 10:59:31,STS,DC=77,PC=52379,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#31>",2024-09-05T11:00:08.323081Z,450281,2024-09-05T10:59:31Z,77,52379,0,3.5,13.7,2.4,23.9,0,2.4,-0.06,-0.25,-0.84,36.5,2024-09-05T11:00:06Z
2024-09-05 11:15:06 temp=37.0'C,"*450281.0#20[0009],OK,#9A450281,869,2024-09-05 11:14:31,STS,DC=77,PC=52383,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.9,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#24>",2024-09-05T11:15:08.250334Z,450281,2024-09-05T11:14:31Z,77,52383,0,3.5,13.7,2.3,23.9,0,2.4,-0.06,-0.25,-0.84,37,2024-09-05T11:15:06Z
2024-09-05 11:30:06 temp=37.4'C,"*450281.0#20[0009],OK,#9A450281,870,2024-09-05 11:29:31,STS,DC=77,PC=52392,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#21>",2024-09-05T11:30:08.001898Z,450281,2024-09-05T11:29:31Z,77,52392,0,3.5,13.7,2.3,23.8,0,2.4,-0.06,-0.25,-0.84,37.4,2024-09-05T11:30:06Z
2024-09-05 11:45:06 temp=37.4'C,"*450281.0#20[0009],OK,#9A450281,871,2024-09-05 11:44:31,STS,DC=77,PC=52402,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#17>",2024-09-05T11:45:07.810750Z,450281,2024-09-05T11:44:31Z,77,52402,0,3.5,13.7,2.3,23.8,0,2.4,-0.06,-0.25,-0.84,37.4,2024-09-05T11:45:06Z
2024-09-05 12:00:07 temp=37.0'C,"*450281.0#20[0009],OK,#9A450281,872,2024-09-05 11:59:31,STS,DC=77,PC=52409,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.7,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#24>",2024-09-05T12:00:08.574609Z,450281,2024-09-05T11:59:31Z,77,52409,0,3.5,13.7,2.3,23.7,0,2.4,-0.06,-0.25,-0.84,37,2024-09-05T12:00:07Z
2024-09-05 12:15:06 temp=38.4'C,"*450281.0#20[0009],OK,#9A450281,873,2024-09-05 12:14:31,STS,DC=77,PC=52416,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.8,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#1D>",2024-09-05T12:15:07.688705Z,450281,2024-09-05T12:14:31Z,77,52416,0,3.5,13.7,2.4,23.8,0,2.4,-0.06,-0.25,-0.84,38.4,2024-09-05T12:15:06Z
2024-09-05 12:30:06 temp=38.9'C,"*450281.0#20[0009],OK,#9A450281,874,2024-09-05 12:29:31,STS,DC=77,PC=52421,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.7,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#1E>",2024-09-05T12:30:08.511270Z,450281,2024-09-05T12:29:31Z,77,52421,0,3.5,13.7,2.3,23.7,0,2.4,-0.06,-0.25,-0.84,38.9,2024-09-05T12:30:06Z
2024-09-05 12:45:06 temp=39.4'C,"*450281.0#20[0009],OK,#9A450281,875,2024-09-05 12:44:30,STS,DC=77,PC=52425,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.6,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#1E>",2024-09-05T12:45:07.639160Z,450281,2024-09-05T12:44:30Z,77,52425,0,3.5,13.7,2.3,23.6,0,2.4,-0.06,-0.25,-0.84,39.4,2024-09-05T12:45:06Z
2024-09-05 13:00:06 temp=39.9'C,"*450281.0#20[0009],OK,#9A450281,876,2024-09-05 12:59:31,STS,DC=77,PC=52441,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.6,DU=0.0,RU=2.4,XYZ=-0.06:-0.25:-0.84,#24>",2024-09-05T13:00:08.451297Z,450281,2024-09-05T12:59:31Z,77,52441,0,3.5,13.7,2.3,23.6,0,2.4,-0.06,-0.25,-0.84,39.9,2024-09-05T13:00:06Z
2024-09-05 13:15:06 temp=41.3'C,"*450281.0#20[0009],OK,#9A450281,877,2024-09-05 13:14:31,STS,DC=77,PC=52447,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.6,DU=0.0,RU=2.5,XYZ=-0.06:-0.25:-0.84,#24>",2024-09-05T13:15:09.050151Z,450281,2024-09-05T13:14:31Z,77,52447,0,3.5,13.7,2.3,23.6,0,2.5,-0.06,-0.25,-0.84,41.3,2024-09-05T13:15:06Z
2024-09-05 13:30:06 temp=40.9'C,"*450281.0#20[0009],OK,#9A450281,878,2024-09-05 13:29:31,STS,DC=77,PC=52462,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.5,DU=0.0,RU=2.5,XYZ=-0.06:-0.25:-0.84,#27>",2024-09-05T13:30:07.915796Z,450281,2024-09-05T13:29:31Z,77,52462,0,3.5,13.7,2.3,23.5,0,2.5,-0.06,-0.25,-0.84,40.9,2024-09-05T13:30:06Z
2024-09-05 13:45:07 temp=40.9'C,"*450281.0#20[0009],OK,#9A450281,879,2024-09-05 13:44:31,STS,DC=77,PC=52469,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.4,DU=0.0,RU=2.5,XYZ=-0.06:-0.25:-0.84,#2C>",2024-09-05T13:45:09.278945Z,450281,2024-09-05T13:44:31Z,77,52469,0,3.5,13.7,2.4,23.4,0,2.5,-0.06,-0.25,-0.84,40.9,2024-09-05T13:45:07Z
2024-09-05 14:00:06 temp=41.8'C,"*450281.0#20[0009],OK,#9A450281,880,2024-09-05 13:59:31,STS,DC=77,PC=52471,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.3,DU=0.0,RU=2.5,XYZ=-0.06:-0.25:-0.84,#22>",2024-09-05T14:00:08.013049Z,450281,2024-09-05T13:59:31Z,77,52471,0,3.5,13.7,2.4,23.3,0,2.5,-0.06,-0.25,-0.84,41.8,2024-09-05T14:00:06Z
2024-09-05 14:15:06 temp=41.8'C,"*450281.0#20[0009],OK,#9A450281,881,2024-09-05 14:14:30,STS,DC=77,PC=52482,LV=0.0,BV=3.5,BU=13.7,I=2.3,T=23.4,DU=0.0,RU=2.5,XYZ=-0.06:-0.25:-0.84,#1C>",2024-09-05T14:15:07.745343Z,450281,2024-09-05T14:14:30Z,77,52482,0,3.5,13.7,2.3,23.4,0,2.5,-0.06,-0.25,-0.84,41.8,2024-09-05T14:15:06Z
2024-09-05 14:30:07 temp=43.8'C,"*450281.0#20[0009],OK,#9A450281,882,2024-09-05 14:29:31,STS,DC=77,PC=52485,LV=0.0,BV=3.5,BU=13.7,I=2.4,T=23.3,DU=0.0,RU=2.5,XYZ=-0.06:-0.25:-0.81,#24>",2024-09-05T14:30:08.862909Z,450281,2024-09-05T14:29:31Z,77,52485,0,3.5,13.7,2.4,23.3,0,2.5,-0.06,-0.25,-0.81,43.8,2024-09-05T14:30:07Z
